"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"731","RT @CPuterbough: The Family Farm award at Celebrate Ag goes to @WillowtreeCSA - congrats! @farmconnections #celebrateag  sponsored by @cibc…",FALSE,0,NA,2016-10-28 04:16:10,FALSE,NA,"791856055689052160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lamb_man1979",1,TRUE,FALSE,NA,NA
"732","RT @TEAMIrrigation: Acrobats perform on @ValleyPivots - art meeting agriculture @ARTLANDSDUBBO https://t.co/QhGHRv3DF7",FALSE,0,NA,2016-10-28 04:15:48,FALSE,NA,"791855963342987264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tiswater",9,TRUE,FALSE,NA,NA
"733","RT @TrueChadwick: Animal agriculture (raising &amp; harvesting livestock for meat &amp; dairy,) is responsible for 91% Amazonian deforestation. #Re…",FALSE,0,NA,2016-10-28 04:15:02,FALSE,NA,"791855771046801408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ProyectoOLLG__1",58,TRUE,FALSE,NA,NA
"734","RT @lightnflow: THE LEADING CAUSE OF SPECIES EXTINCTION IS ANIMAL AGRICULTURE
THE LEADING CAUSE OF SPECIES EXTINCTION IS ANIMAL AGRICULTURE…",FALSE,0,NA,2016-10-28 04:14:08,FALSE,NA,"791855545040777216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lalajulessss",21,TRUE,FALSE,NA,NA
"735","RT @kenzie_lagrappe: I hope my children love the agriculture industry as much as I do",FALSE,0,NA,2016-10-28 04:13:59,FALSE,NA,"791855505597534208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HaverstrohMacy",19,TRUE,FALSE,NA,NA
"736","RT @EndOvershoot: #agriculture leads the race in the destruction of habitats + wildlife overexploitation #LivingPlanet Report https://t.co/…",FALSE,0,NA,2016-10-28 04:13:38,FALSE,NA,"791855419366965248",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","jutamans",7,TRUE,FALSE,NA,NA
"737","Our little pumpkins went to the pumpkin patch! Authentic application of STEM, farming &amp; agriculture @CPPFarmStore… https://t.co/Re8htRKxIe",FALSE,0,NA,2016-10-28 04:13:25,TRUE,NA,"791855365629497344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeckerPUSD",0,FALSE,FALSE,NA,NA
"738","RT @Agriculture_: The latest The Agriculture Daily! https://t.co/602mxGrHOn Thanks to @mags2milkyway @Orel_Michel @dirtforfarmers #farm #ag…",FALSE,0,NA,2016-10-28 04:13:09,FALSE,NA,"791855296629051392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EAAE2017",2,TRUE,FALSE,NA,NA
"739","RT @ilo: Accidents and diseases are common in agricultural contexts where child labour takes place. learn more: https://t.co/g9LtGnxO6e htt…",FALSE,0,NA,2016-10-28 04:12:32,FALSE,NA,"791855144111579136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AChinomwe",7,TRUE,FALSE,NA,NA
"740","https://t.co/aCwOXndQjr

#Igo [ABC-Radio Australia]Vanuatu Department of Agriculture Rural Development (DARD) na Department of Forestry wa…",FALSE,1,NA,2016-10-28 04:12:22,FALSE,NA,"791855098980868096",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","igo_en",0,FALSE,FALSE,NA,NA
"741","Navigating Digital Transformation in Agriculture and Mining https://t.co/c2FNvxFcWq",FALSE,1,NA,2016-10-28 04:12:10,FALSE,NA,"791855048510869504",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","JuneauPatrice",0,FALSE,FALSE,NA,NA
"742","RT @TulsiGabbard: It’s vital we fight for sensible, transparent food policies and support local and domestic agriculture. Our future depend…",FALSE,0,NA,2016-10-28 04:11:50,FALSE,NA,"791854965744623616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Farmers4Bernie",51,TRUE,FALSE,NA,NA
"743","RT @lightnflow: THE LEADING CAUSE OF SPECIES EXTINCTION IS ANIMAL AGRICULTURE
THE LEADING CAUSE OF SPECIES EXTINCTION IS ANIMAL AGRICULTURE…",FALSE,0,NA,2016-10-28 04:11:41,FALSE,NA,"791854927333109760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bethanne_132",21,TRUE,FALSE,NA,NA
"744","RT @airnewsalerts: Govt setting up 10 new groups of Secretaries which will focus on governance issues related to sectors including agricult…",FALSE,0,NA,2016-10-28 04:11:19,FALSE,NA,"791854835863781376",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ravin5555",12,TRUE,FALSE,NA,NA
"745","ARID Agriculture University Punjab Jobs - https://t.co/u0i1pQxgzI - This info is for ARID Agriculture University Punjab Jobs. Pir Mehr ...",FALSE,0,NA,2016-10-28 04:11:18,FALSE,NA,"791854833347158016",NA,"<a href=""http://seeyourjobs.com"" rel=""nofollow"">seeyourjobs nextscript</a>","seeyourjobs",0,FALSE,FALSE,NA,NA
"746","RT @DroneDeploy: #Agriculture leads the market for commercial #drone usage, is expected to generate $350 million in revenue in 2025. https:…",FALSE,0,NA,2016-10-28 04:11:15,FALSE,NA,"791854820692926464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","islandofmisftz",37,TRUE,FALSE,NA,NA
"747","RT @UpRising_Brum: ONLY FIVE DAYS TO GET YOUR APPLICATIONS IN https://t.co/NiEh0ybsC1 #agriculture #health #Vegan #Sustainability #Environm…",FALSE,0,NA,2016-10-28 04:10:33,FALSE,NA,"791854642007314433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Trevor_Acivico",1,TRUE,FALSE,NA,NA
"748","Oh crap, it's not just a concert. It's a rock opera! About agriculture during a volcanic eruption! With an intermis… https://t.co/tvrn7tBqQi",FALSE,0,NA,2016-10-28 04:10:28,TRUE,NA,"791854622977630209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JCSiruno",0,FALSE,FALSE,NA,NA
"749","RT @deirdrekent: Not only is dairying a net cost for the New Zealand economy but it is also a net cost for dairy farmers. https://t.co/KK9G…",FALSE,0,NA,2016-10-28 04:10:17,FALSE,NA,"791854576097980416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TFaddy",2,TRUE,FALSE,NA,NA
"750","Being an agriculture rich state, the farmers here are well to do, educated and enjoy a good life. #ExperiencePunjab… https://t.co/GID3uqn4pk",FALSE,0,NA,2016-10-28 04:10:13,TRUE,NA,"791854560587321345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","saddapindpunjab",0,FALSE,FALSE,NA,NA
"751","ARID Agriculture University Punjab Jobs: This info is for ARID Agriculture University… https://t.co/werp17qQwK",FALSE,0,NA,2016-10-28 04:10:07,FALSE,NA,"791854534737944576",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","seeyourjobs",0,FALSE,FALSE,NA,NA
"752","RT @lightnflow: THE LEADING CAUSE OF SPECIES EXTINCTION IS ANIMAL AGRICULTURE
THE LEADING CAUSE OF SPECIES EXTINCTION IS ANIMAL AGRICULTURE…",FALSE,0,NA,2016-10-28 04:09:59,FALSE,NA,"791854500428460032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GryffindorKat",21,TRUE,FALSE,NA,NA
"753","RT @deirdrekent: Havelock North's poisoning probably caused by cows, not birds. 1 million birds excrete same as 1 dairy herd. https://t.co/…",FALSE,0,NA,2016-10-28 04:09:51,FALSE,NA,"791854468090490880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JennyWi18628806",1,TRUE,FALSE,NA,NA
"754","RT @Cowspiracy: Animal agriculture is responsible for up to 91% of Amazon destruction. // #repost thanks for… https://t.co/ILu8c42KOo",FALSE,0,NA,2016-10-28 04:09:39,FALSE,NA,"791854417742073857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_alectrona",60,TRUE,FALSE,NA,NA
"755","<U+0E19><U+0E31><U+0E48><U+0E07><U+0E23><U+0E2D> (@ Faculty of Agriculture in Chatuchak, Bangkok) https://t.co/eS2oGxAyxy",FALSE,0,NA,2016-10-28 04:09:26,FALSE,NA,"791854362456981505",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","___qil",0,FALSE,FALSE,"100.5712013","13.84879484"
"756","RT @TrueChadwick: Animal agriculture (raising &amp; harvesting livestock for meat &amp; dairy,) is responsible for 91% Amazonian deforestation. #Re…",FALSE,0,NA,2016-10-28 04:09:24,FALSE,NA,"791854352558272512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brezilly",58,TRUE,FALSE,NA,NA
"757","RT @farmerleejones: Every single time we eat we have an opportunity to support sustainable agriculture #ThisIsFarming https://t.co/zAbRGzHn…",FALSE,0,NA,2016-10-28 04:09:20,FALSE,NA,"791854337995702272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaneEsselstyn",9,TRUE,FALSE,NA,NA
"758","RT @nbstv: Wilbrod Owor (Uganda Bankers Association): Agriculture has the highest rate of non-performing loans (15.3%). #NBSFrontline https…",FALSE,0,NA,2016-10-28 04:09:18,FALSE,NA,"791854328969650176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","UGs_freshprince",5,TRUE,FALSE,NA,NA
"759","Agriculture Markets Report - October 27, 2016 $CHOC $SGG $MOO $JO $BAL $WEAT $SOYB $CORN https://t.co/LF7fMIWmrs",FALSE,0,NA,2016-10-28 04:09:04,FALSE,NA,"791854269846749188",NA,"<a href=""http://www.talkmarkets.com"" rel=""nofollow"">TalkMarkets</a>","MarketsRecap",0,FALSE,FALSE,NA,NA
"760","Can you find a bigger cow in Australia? 190cm (2.08 yards) at the shoulder. #agriculture #farming #cow https://t.co/fxzdqaiqfe",FALSE,1,NA,2016-10-28 04:08:35,FALSE,NA,"791854149969125376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Neil1808",0,FALSE,FALSE,NA,NA
"761","Fun fact we're on the brink of the sixth mass extinction! Last one was the dinosaurs! Fuck animal agriculture! https://t.co/ik5c3jldID",FALSE,0,NA,2016-10-28 04:08:31,FALSE,NA,"791854129933004800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iconicthott",0,FALSE,FALSE,NA,NA
"762","Fiji will introduce a new variety of Guava 

The Fiji Ministry of Agriculture in collaboration with the Taiwan... https://t.co/EHD24uuQOs",FALSE,0,NA,2016-10-28 04:08:20,FALSE,NA,"791854084294795264",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","preeta_vyas",0,FALSE,FALSE,NA,NA
"763","RT @lightnflow: THE LEADING CAUSE OF SPECIES EXTINCTION IS ANIMAL AGRICULTURE
THE LEADING CAUSE OF SPECIES EXTINCTION IS ANIMAL AGRICULTURE…",FALSE,0,NA,2016-10-28 04:08:09,FALSE,NA,"791854040435027968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","j_tylr",21,TRUE,FALSE,NA,NA
"764","RT @czarohm: Read this and undestand a lil glimpse of why you all need to invest in Agriculture...  https://t.co/ThSf8jLlah",FALSE,0,NA,2016-10-28 04:08:00,FALSE,NA,"791854001826439168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Olajide",1,TRUE,FALSE,NA,NA
"765","RT @EndOvershoot: #agriculture leads the race in the destruction of habitats + wildlife overexploitation #LivingPlanet Report https://t.co/…",FALSE,0,NA,2016-10-28 04:07:40,FALSE,NA,"791853918175293441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LiisaRohweder",7,TRUE,FALSE,NA,NA
"766","RT @saeverley: Back in August, arsonists caused nearly $1 million in damage https://t.co/yjBOVC6UzA #DAPL https://t.co/pigm7D7lyK",FALSE,0,NA,2016-10-28 04:07:31,FALSE,NA,"791853878249521153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","coffeehigh21",1,TRUE,FALSE,NA,NA
"767","Japan help to boost Mizoram agriculture - Assam Tribune https://t.co/n3JeKB38r8",FALSE,0,NA,2016-10-28 04:07:25,FALSE,NA,"791853855420088320",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","theassamtribune",0,FALSE,FALSE,NA,NA
"768","RT @bakedjuho: Youngbin as Dionysus

• God of wine, nature fertility, festivity and agriculture
• only God who's other parent is mortal htt…",FALSE,0,NA,2016-10-28 04:07:24,FALSE,NA,"791853852261613568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_cnboice",30,TRUE,FALSE,NA,NA
"769","@murrdogg So please don't mistake this as frustration directed towards people who genuinely want to learn about agriculture. :)",FALSE,1,"Stylopidae",2016-10-28 04:07:18,FALSE,"791853582727323648","791853825711755264","92124471","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stylopidae",0,FALSE,FALSE,NA,NA
"770","Introducing Vestifarm: Agriculture Investment for better society. Visit our website https://t.co/cyXHqvmefM  #vestifarm #startup",FALSE,2,NA,2016-10-28 04:07:05,FALSE,NA,"791853771332673536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vestifarm",0,FALSE,FALSE,NA,NA
"771","$CGA Company China Green Agriculture, Inc. just submited new SEC filing https://t.co/ornIt3ViEw",FALSE,0,NA,2016-10-28 04:07:04,FALSE,NA,"791853767171960833",NA,"<a href=""http://www.bizpedia.net"" rel=""nofollow"">BizPedia SEC app</a>","BizpediaSec",0,FALSE,FALSE,NA,NA
"772","RT @lightnflow: THE LEADING CAUSE OF SPECIES EXTINCTION IS ANIMAL AGRICULTURE
THE LEADING CAUSE OF SPECIES EXTINCTION IS ANIMAL AGRICULTURE…",FALSE,0,NA,2016-10-28 04:06:59,FALSE,NA,"791853745554337792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cactusfIor",21,TRUE,FALSE,NA,NA
"773","RT @EchelonMag: The inspiring story behind the beginnings of @Saaraketha https://t.co/8iAIxyImz7 https://t.co/UEQcL6pBNA",FALSE,0,NA,2016-10-28 04:06:27,FALSE,NA,"791853611605069824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Saaraketha",1,TRUE,FALSE,NA,NA
"774","RT @Today_Vibes: Why food prices are skyrocketing – Reno Omokri mocks Minister of Agriculture https://t.co/bQOoAQtzRF https://t.co/je5NlYH7…",FALSE,0,NA,2016-10-28 04:06:05,FALSE,NA,"791853516910370816",NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for iPhone</a>","onyimama",1,TRUE,FALSE,NA,NA
"775","RT @fakemoya: Very impressed with your work!! #science #agriculture https://t.co/s4SszvUzMr",FALSE,0,NA,2016-10-28 04:06:02,FALSE,NA,"791853505866829824",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","TedGroschScifi",1,TRUE,FALSE,NA,NA
"776","RT @lightnflow: THE LEADING CAUSE OF SPECIES EXTINCTION IS ANIMAL AGRICULTURE
THE LEADING CAUSE OF SPECIES EXTINCTION IS ANIMAL AGRICULTURE…",FALSE,0,NA,2016-10-28 04:05:59,FALSE,NA,"791853493090816000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JacobisGOAT",21,TRUE,FALSE,NA,NA
"777","RT @TimesNow: #WATCH Prime Minister Narendra Modi to form 10 Groups of Secretaries to work on various sectors like agriculture, energy and…",FALSE,0,NA,2016-10-28 04:05:54,FALSE,NA,"791853471536472064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vijalgope",47,TRUE,FALSE,NA,NA
"778","RT @collinrenfro: Animal agriculture companies like @TysonFoods dump more pollution in oceans than any gas company #TryVegan https://t.co/u…",FALSE,0,NA,2016-10-28 04:05:26,FALSE,NA,"791853353898696704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pathway_Mind",167,TRUE,FALSE,NA,NA
"779","ListNo.2 Agriculture (Zarat) DIkhan Domicile &amp; Posting DIKhan Field Worker Tractor Driver Vehicle Driver Tube Well Oprtr L.D 21 November",FALSE,1,NA,2016-10-28 04:04:36,FALSE,NA,"791853143948754944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","almadinajob",0,FALSE,FALSE,NA,NA
"780","RT @kenzie_lagrappe: I hope my children love the agriculture industry as much as I do",FALSE,0,NA,2016-10-28 04:03:57,FALSE,NA,"791852980462944256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laurenglomson",19,TRUE,FALSE,NA,NA
"781","Is Genetically Engineered Food A Fraud? https://t.co/rTUxJY422O",FALSE,2,NA,2016-10-28 04:03:29,FALSE,NA,"791852862615662592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SSF_BERF_DEFM",0,FALSE,FALSE,NA,NA
"782","Stanbic IBTC restates commitment to agriculture https://t.co/KhQ7S00t40",FALSE,1,NA,2016-10-28 04:03:24,FALSE,NA,"791852841983803392",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Naijawhatsup",0,FALSE,FALSE,NA,NA
"783","RT @IntelSingapore: Precision agriculture powered by Intel IoT technology connects farmers to their land with @IBMWatson data. #IoTSWC16 ht…",FALSE,0,NA,2016-10-28 04:03:08,FALSE,NA,"791852775491506176",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EllenGoddard1",3,TRUE,FALSE,NA,NA
"784","RT @lightnflow: THE LEADING CAUSE OF SPECIES EXTINCTION IS ANIMAL AGRICULTURE
THE LEADING CAUSE OF SPECIES EXTINCTION IS ANIMAL AGRICULTURE…",FALSE,0,NA,2016-10-28 04:02:14,FALSE,NA,"791852550677000192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vvexedd",21,TRUE,FALSE,NA,NA
"785","RT @lightnflow: THE LEADING CAUSE OF SPECIES EXTINCTION IS ANIMAL AGRICULTURE
THE LEADING CAUSE OF SPECIES EXTINCTION IS ANIMAL AGRICULTURE…",FALSE,0,NA,2016-10-28 04:01:20,FALSE,NA,"791852322032914433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alanna2036",21,TRUE,FALSE,NA,NA
"786","China's Sep ethanol imports plunge 74% on month to 10,121 cu m https://t.co/kKRxNzNJkZ",FALSE,0,NA,2016-10-28 04:01:18,FALSE,NA,"791852315972136960",NA,"<a href=""http://www.curata.com"" rel=""nofollow"">Curata</a>","ChemicalSCM",0,FALSE,FALSE,NA,NA
"787","U.S. #Biodiesel producers challenge @EPA approval of Argentinian imports @PlattsAg https://t.co/sTo7XdoxPS #biofuels #forest",FALSE,0,NA,2016-10-28 04:01:07,FALSE,NA,"791852268614287360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BioenergyIntl",0,FALSE,FALSE,NA,NA
"788","I'm at Faculty of Agriculture in Chiang Mai https://t.co/Ps3qr2Bm3C",FALSE,0,NA,2016-10-28 04:01:06,FALSE,NA,"791852265938255873",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","APS_TUM",0,FALSE,FALSE,"98.95990849","18.79333971"
"789","RT @BernieCrats1: TulsiGabbard: It’s vital we fight for sensible, transparent food policies and support local and domestic agriculture. Our…",FALSE,0,NA,2016-10-28 04:00:59,FALSE,NA,"791852233696567296",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mesquitepenny",2,TRUE,FALSE,NA,NA
"790","RT @TimesNow: #WATCH Prime Minister Narendra Modi to form 10 Groups of Secretaries to work on various sectors like agriculture, energy and…",FALSE,0,NA,2016-10-28 04:00:43,FALSE,NA,"791852167103586304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gyn_Prk_Gupta",47,TRUE,FALSE,NA,NA
"791","RT @FAOKnowledge: Building long-term scenarios for food &amp; #agriculture to achieve permanent &amp; universal food &amp; #nutrition security https://…",FALSE,0,NA,2016-10-28 04:00:30,FALSE,NA,"791852112447623168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","valariesla",11,TRUE,FALSE,NA,NA
"792","RT @gmanews: Japanese businessmen to invest in manufacturing, agriculture sectors — Duterte https://t.co/rt4AgT4gcL",FALSE,0,NA,2016-10-28 04:00:29,FALSE,NA,"791852108102283264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NoobyScholar",15,TRUE,FALSE,NA,NA
"793","RT @FarmingUK: Robotic agriculture: the battle between the BIG... and the small: #Robotics #TechnologyAndStuff https://t.co/0OigaTNVup http…",FALSE,0,NA,2016-10-28 04:00:28,FALSE,NA,"791852105254313984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","salt_the_fields",32,TRUE,FALSE,NA,NA
"794","CARICOM Caribbean Community : urged to &amp;lsquo;take a big view of agriculture&amp;rsquo; https://t.co/Yy1OfFHynm",FALSE,0,NA,2016-10-28 04:00:20,FALSE,NA,"791852070282420225",NA,"<a href=""http://www.einnews.com"" rel=""nofollow"">EIN News Publisher</a>","EINAgriNews",0,FALSE,FALSE,NA,NA
"795","Navigating Digital Transformation in Agriculture and Mining - PR Newswire (press release) https://t.co/jYGxoyIEiZ",FALSE,0,NA,2016-10-28 04:00:06,FALSE,NA,"791852012686028801",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Agriculturenew1",0,FALSE,FALSE,NA,NA
"796","Navigating Digital Transformation in Agriculture and Mining - PR Newswire (press release) https://t.co/HvZP3yyZTv",FALSE,1,NA,2016-10-28 03:59:50,FALSE,NA,"791851945363316736",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Agriculture24x7",0,FALSE,FALSE,NA,NA
"797","agriculture #Land 11 Goonthas near #Murbad #AgriculturalPlot #ForSale #Thane #Commercial #Property https://t.co/9tbBdk96Fi via @propertywala",FALSE,0,NA,2016-10-28 03:59:47,FALSE,NA,"791851933061349376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GurdipParhar",0,FALSE,FALSE,NA,NA
"798","RT @Cowspiracy: Animal agriculture is responsible for up to 91% of Amazon destruction. // #repost thanks for… https://t.co/ILu8c42KOo",FALSE,0,NA,2016-10-28 03:59:33,FALSE,NA,"791851873456099328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChiaraShakira",60,TRUE,FALSE,NA,NA
"799","RT @Obrekum: To ensuring food security, agriculture is just part of the solution. Feeding cities merits a comprebensive approach https://t.…",FALSE,0,NA,2016-10-28 03:59:31,FALSE,NA,"791851868012081152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","silvana_valeria",1,TRUE,FALSE,NA,NA
"800","RT @lightnflow: THE LEADING CAUSE OF SPECIES EXTINCTION IS ANIMAL AGRICULTURE
THE LEADING CAUSE OF SPECIES EXTINCTION IS ANIMAL AGRICULTURE…",FALSE,0,NA,2016-10-28 03:59:28,FALSE,NA,"791851852618948608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rebeccaSmorgan",21,TRUE,FALSE,NA,NA
"801","RT @collinrenfro: Animal agriculture companies like @TysonFoods dump more pollution in oceans than any gas company #TryVegan https://t.co/u…",FALSE,0,NA,2016-10-28 03:59:26,FALSE,NA,"791851845966790658",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","EYE_KILL_IT",167,TRUE,FALSE,NA,NA
"802","RT @termiteking: Do you guys want to hear some 100% backed up environmental facts about animal agriculture",FALSE,0,NA,2016-10-28 03:59:20,FALSE,NA,"791851819672621057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sweetl0tus",1252,TRUE,FALSE,NA,NA
"803","RT @KaySnow47: 777 gets my heart pumping y'all. We gotta pass this.. We gotta protect Oklahoma.. We gotta protect agriculture.. We gotta fe…",FALSE,0,NA,2016-10-28 03:59:15,FALSE,NA,"791851798684246016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sassysalisbury",23,TRUE,FALSE,NA,NA
"804","RT @collinrenfro: Animal agriculture companies like @TysonFoods dump more pollution in oceans than any gas company #TryVegan https://t.co/u…",FALSE,0,NA,2016-10-28 03:59:09,FALSE,NA,"791851775682719744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarah_cl18",167,TRUE,FALSE,NA,NA
"805","Agriculture industry needs to look beyond its borders to identify innovations that extend its competitive position https://t.co/AoaBmIuyWt",FALSE,0,NA,2016-10-28 03:58:31,FALSE,NA,"791851614243987456",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","d_r_johnson",0,FALSE,FALSE,NA,NA
"806","@HillaryClinton you don't say ""No to GMO labeling"" unless the bio-agriculture industry wasn't still year after year lobbying u 2death.",FALSE,0,"MeanTweeps",2016-10-28 03:58:11,FALSE,"791850807851380748","791851530974625793","388039982","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MeanTweeps",0,FALSE,FALSE,NA,NA
"807","Navigating Digital Transformation in Agriculture and Mining - PR Newswire (press release) https://t.co/p36sqzmK0I https://t.co/yB50zdEhKC",FALSE,0,NA,2016-10-28 03:58:06,FALSE,NA,"791851510049050628",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","hvonborcke",0,FALSE,FALSE,NA,NA
"808","The good news about the spotted lanternfly from Pennsylvania Department of Agriculture  was the tremendous... https://t.co/hlunf6hgX9",FALSE,0,NA,2016-10-28 03:57:43,FALSE,NA,"791851414888779776",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BerksCountry",0,FALSE,FALSE,NA,NA
"809","RT @BernieCrats1: TulsiGabbard: It’s vital we fight for sensible, transparent food policies and support local and domestic agriculture. Our…",FALSE,0,NA,2016-10-28 03:57:23,FALSE,NA,"791851330113503232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rukiddingme242",2,TRUE,FALSE,NA,NA
"810","RT @ACIARAustralia: .@cgiarclimate: climate-smart ag helping farmers look 4 localised solutions 2 #climatechange challenges in SE Asia http…",FALSE,0,NA,2016-10-28 03:57:13,FALSE,NA,"791851285599354881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ACIARCEO",3,TRUE,FALSE,NA,NA
